电视剧,#genre#
成龙_hu1ya,http://192.168.0.113:12345/huya/11342386

成龙_dou2yu,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=

成龙_dou2yu,http://192.168.0.113:12345/douyu/6763930

周星驰_qie,http://3954-out.liveplay.myqcloud.com/live/3954_199681168.flv?bizid=3954&txSecret=15908218360cddbf1e4089e4086dbf6f&txTime=61705d1f

周星驰_qie,http://192.168.0.113:12345/egame/199681168

周星驰_hu1ya,http://tx.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.flv?wsSecret=a9824e864cf3d1cc90f32d5cdc016569&wsTime=616af5be&uid=0&seqid=16343133004953906&ctype=tars_mobile&ver=1&t=103

周星驰_hu1ya,http://192.168.0.113:12345/huya/11342412

吴京_hu1ya,http://tx.flv.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.flv?wsSecret=b12f4e6e7a9dccf614f95e53b6c9c7eb&wsTime=616af5ca&uid=0&seqid=16343133007658216&ctype=tars_mobile&ver=1&t=103

吴京_hu1ya,http://192.168.0.113:12345/huya/11602045

李连杰_hu1ya,http://tx.flv.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1-imgplus.flv?wsSecret=dc5ea17f633c0a6ed92e7247160e7815&wsTime=616af5cf&uid=0&seqid=16343133009493312&ctype=tars_mobile&ver=1&t=103

李连杰_hu1ya,http://192.168.0.113:12345/huya/11342390

释小龙_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_27869707_27869707_0_0_0-15013_xa_27869707_27869707_0_0_0.m3u8?org=yyweb&uuid=fc4312051d614c67ad4a44b26ef3699f&t=1634313300&tk=075cf69c06aef75f660f0afe035cda09

释小龙_YY,http://192.168.0.113:12345/yy/27869707

五福星系列_hu1ya,http://tx.flv.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.flv?wsSecret=9e406f327f559b3d7524f7cf5d52d8ed&wsTime=616af5c4&uid=0&seqid=16343133021691832&ctype=tars_mobile&ver=1&t=103

五福星系列_hu1ya,http://192.168.0.113:12345/huya/11282233

沈腾_hu1ya,http://tx.flv.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1-imgplus.flv?wsSecret=96a3f87396608cc68e03849993fc3bba&wsTime=616af5ba&uid=0&seqid=16343133027326304&ctype=tars_mobile&ver=1&t=103

沈腾_hu1ya,http://192.168.0.113:12345/huya/11601968

徐峥_hu1ya,http://tx.flv.huya.com/src/1524434085-1524434085-6547394539982684160-3048991626-10057-A-0-1.flv?wsSecret=10d20ab8a5a29c19dbbe44863aad1447&wsTime=616af5d6&uid=0&seqid=16343133031046650&ctype=tars_mobile&ver=1&t=103

徐峥_hu1ya,http://192.168.0.113:12345/huya/11602043

情景喜剧,#genre#

炊事班的故事_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/384779/live_481306204_10891591.m3u8

炊事班的故事_bli,http://192.168.0.113:12345/bilibili/21684683

炊事班的故事2_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/881294/live_384369100_33341192.m3u8

炊事班的故事2_bli,http://192.168.0.113:12345/bilibili/21354981

炊事班的故事3_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/620900/live_173260853_3372536.m3u8

炊事班的故事3_bli,http://192.168.0.113:12345/bilibili/14457148

炊事班的故事5_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/332337/live_372246123_7839023.m3u8

炊事班的故事5_bli,http://192.168.0.113:12345/bilibili/14016944

炊事班的故事2_dou2yu,http://dyscdnali1.douyucdn.cn/live/319576rbz22j0JZl.flv?uuid=

炊事班的故事2_dou2yu,http://192.168.0.113:12345/douyu/319576

炊事班的故事5_dou2yu,http://dyscdnali1.douyucdn.cn/live/9560268rVp0tbANy.flv?uuid=

炊事班的故事5_dou2yu,http://192.168.0.113:12345/douyu/9560268

炊事班的故事1_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_78361511_78361511_0_0_0-15013_xa_78361511_78361511_0_0_0.m3u8?org=yyweb&uuid=c170dfdfdd3c45a4a90787d2f71aba25&t=1634313299&tk=e90da33dc5d8745849197ee66cdf340e

炊事班的故事1_YY,http://192.168.0.113:12345/yy/78361511

炊事班的故事2_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382656457_1382656457_0_0_0-15013_xa_1382656457_1382656457_0_0_0.m3u8?org=yyweb&uuid=7db391cc2a8146e5866954feac9080fa&t=1634313300&tk=ec528afdef29fe37bc732f0ce04d4dd2

炊事班的故事2_YY,http://192.168.0.113:12345/yy/1382656457

炊事班的故事_hu1ya,http://tx.flv.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.flv?wsSecret=0000553a42cc6a1327a6b99f5a5d3217&wsTime=616af5c1&uid=0&seqid=16343133021940780&ctype=tars_mobile&ver=1&t=103

炊事班的故事_hu1ya,http://192.168.0.113:12345/huya/19524135

地下交通站1_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/106119/live_389916383_3757719.m3u8

地下交通站1_bli,http://192.168.0.113:12345/bilibili/21070039

地下交通站3_dou2yu,http://dyscdnali1.douyucdn.cn/live/299854rhHq7EM4Iw.flv?uuid=

地下交通站3_dou2yu,http://192.168.0.113:12345/douyu/299854

地下交通站4_dou2yu,http://dyscdnali1.douyucdn.cn/live/6778282r3k1C6vcr.flv?uuid=

地下交通站4_dou2yu,http://192.168.0.113:12345/douyu/6778282

地下交通站_hu1ya,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.flv?wsSecret=f6ae2c23e89f4e063ecf17a2ca474f10&wsTime=616af5da&uid=0&seqid=16343133068003938&ctype=tars_mobile&ver=1&t=103

地下交通站_hu1ya,http://192.168.0.113:12345/huya/11342433

地下交通站1_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_29907996_29907996_0_0_0-15013_xa_29907996_29907996_0_0_0.m3u8?org=yyweb&uuid=36c6067c310145a4b369453845a5f29c&t=1634313308&tk=3f62c1f6cd5b7540d0fae7bab3fb8114

地下交通站1_YY,http://192.168.0.113:12345/yy/29907996

地下交通站2_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353428972_1353428972_0_0_0-15013_xa_1353428972_1353428972_0_0_0.m3u8?org=yyweb&uuid=eb7ca645ae044b6384176d2f89d43ab4&t=1634313308&tk=0e5120cc80bf695f312a114e3a4277fe

地下交通站2_YY,http://192.168.0.113:12345/yy/1353428972

爱情公寓4_dou2yu,http://dyscdnali1.douyucdn.cn/live/2838296r8WmVUs6e.flv?uuid=

爱情公寓4_dou2yu,http://192.168.0.113:12345/douyu/2838296

爱情公寓5_dou2yu,http://dyscdnali1.douyucdn.cn/live/7812810rWIWnEMTE.flv?uuid=

爱情公寓5_dou2yu,http://192.168.0.113:12345/douyu/7812810

爱情公寓7_dou2yu,http://dyscdnali1.douyucdn.cn/live/9110905rkRt90SyS.flv?uuid=

爱情公寓7_dou2yu,http://192.168.0.113:12345/douyu/9110905

爱情公寓1_qie,http://3954-out.liveplay.myqcloud.com/live/3954_322842111.flv?bizid=3954&txSecret=bdaf1f6d07b4ed9fd099fe46aecda433&txTime=61723b10

爱情公寓1_qie,http://192.168.0.113:12345/egame/322842111

爱情公寓_hu1ya,http://tx.flv.huya.com/huyalive/1388474069-1388474069-5963450717699047424-2777071594-10057-A-0-1-imgplus.flv?wsSecret=df4483505e998feed90d7b4ae571dd9f&wsTime=616af5d2&uid=0&seqid=16343133155845806&ctype=tars_mobile&ver=1&t=103

爱情公寓_hu1ya,http://192.168.0.113:12345/huya/11336726

家有儿女_hu1ya,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.flv?wsSecret=19c3d9f68c8bc7faf540b0ca8b9e6d58&wsTime=616af5d0&uid=0&seqid=16343133159565846&ctype=tars_mobile&ver=1&t=103

家有儿女_hu1ya,http://192.168.0.113:12345/huya/11352872

家有儿女3_qie,http://3954-out.liveplay.myqcloud.com/live/3954_142576940.flv?bizid=3954&txSecret=b9c15a2e011e9668a662592366cfa013&txTime=61726dde

家有儿女3_qie,http://192.168.0.113:12345/egame/142576940

家有儿女3_dou2yu,http://dyscdnali1.douyucdn.cn/live/6648727rNSAfeL8s.flv?uuid=

家有儿女3_dou2yu,http://192.168.0.113:12345/douyu/6648727

武林外传_hu1ya,http://tx.flv.huya.com/src/1423782087-1423782087-6115097500295626752-2847687630-10057-A-0-1-imgplus.flv?wsSecret=f4d82e41996e2e90b4d6b14b6d6aa793&wsTime=616af5e5&uid=0&seqid=16343133182049050&ctype=tars_mobile&ver=1&t=103

武林外传_hu1ya,http://192.168.0.113:12345/huya/11352915

我爱我家1_dou2yu,http://dyscdnali1.douyucdn.cn/live/4871722rZhKBYHOj.flv?uuid=

我爱我家1_dou2yu,http://192.168.0.113:12345/douyu/4871722

我爱我家_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_95017956_95017956_0_0_0-15013_xa_95017956_95017956_0_0_0.m3u8?org=yyweb&uuid=570edb29fa8344b69bdebb22fdf76360&t=1634313323&tk=109b6d66fc0e8faa8ecff1e1fd5330a6

我爱我家_YY,http://192.168.0.113:12345/yy/95017956

情景喜剧1_dou2yu,http://dyscdnali1.douyucdn.cn/live/3980787rVI3fG6Tv.flv?uuid=

情景喜剧1_dou2yu,http://192.168.0.113:12345/douyu/3980787

闲人马大姐_dou2yu,http://dyscdnali1.douyucdn.cn/live/5658951r5SOmpSy6.flv?uuid=

闲人马大姐_dou2yu,http://192.168.0.113:12345/douyu/5658951

其他,#genre#

雷雨声2_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/927673/live_40909965_8400999.m3u8

雷雨声2_bli,http://192.168.0.113:12345/bilibili/4293706

雷雨声3_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/191985/live_24102785_30360922.m3u8

雷雨声3_bli,http://192.168.0.113:12345/bilibili/22549164

雷雨声2_bli,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/643184/live_2053921_4842668.m3u8

雷雨声2_bli,http://192.168.0.113:12345/bilibili/8955586

相声小品5_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_1335509613_1335509613_0_0_0-15013_xa_1335509613_1335509613_0_0_0.m3u8?org=yyweb&uuid=ed51ec2feb2e4f1b812317c819f6ef71&t=1634313296&tk=8bc5a64e5a009d2e5b2a1cd69d565a48

相声小品5_YY,http://192.168.0.113:12345/yy/1335509613

相声小品6_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382690289_1382690289_0_0_0-15013_xa_1382690289_1382690289_0_0_0.m3u8?org=yyweb&uuid=dec1cba5217e455595aedc2f61d6396e&t=1634313297&tk=a8806fbbdeb01271306107f5f0435065

相声小品6_YY,http://192.168.0.113:12345/yy/1382690289

相声小品7_YY,https://sslproxy.yy.com:4443/livesystem/15013_xv_38525272_38525272_0_0_0-15013_xa_38525272_38525272_0_0_0.m3u8?org=yyweb&uuid=32ed9880f5914e349fe1f2fb4ad4d677&t=1634313298&tk=788024eab2ba150fcc29f12fcf1eec87

相声小品7_YY,http://192.168.0.113:12345/yy/38525272

相声小品1_hu1ya,http://tx.flv.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.flv?wsSecret=5646ef53d62fa9647fda5cccbd2e7c0d&wsTime=616af5d3&uid=0&seqid=16343132999628160&ctype=tars_mobile&ver=1&t=103

相声小品1_hu1ya,http://192.168.0.113:12345/huya/11352938

相声小品2_hu1ya,http://txdirect.flv.huya.com/huyalive/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.flv?wsSecret=68787ce2c41069acecf6fed1899c03bf&wsTime=616af5d3&uid=0&seqid=16343133002819632&ctype=tars_mobile&ver=1&t=103

相声小品2_hu1ya,http://192.168.0.113:12345/huya/11352907

奥雷解说_dou2yu,http://dyscdnali1.douyucdn.cn/live/1224356rFKaBGEM3.flv?uuid=

奥雷解说_dou2yu,http://192.168.0.113:12345/douyu/1224356

阿斗解说_hu1ya,http://tx.flv.huya.com/src/94525224-2583571962-11096357083652554752-3503038830-10057-A-0-1-imgplus.flv?wsSecret=64e4067a6780b0e1e696a50e8d43c894&wsTime=616af5ba&uid=0&seqid=16343133029979512&ctype=tars_mobile&ver=1&t=103

阿斗解说_hu1ya,http://192.168.0.113:12345/huya/adgll

扁豆看电影解说_hu1ya,http://txdirect.flv.huya.com/src/94525224-2703099090-11609722189397360640-4587890396-10057-A-0-1.flv?wsSecret=5f73116286590c3b54b7d0ec793ad4c3&wsTime=616af5c3&uid=0&seqid=16343133031894376&ctype=tars_mobile&ver=1&t=103

扁豆看电影解说_hu1ya,http://192.168.0.113:12345/huya/bdcmovie

科幻战舰解说_dou2yu,http://dyscdnali1.douyucdn.cn/live/8772060r5IhycP6J.flv?uuid=

科幻战舰解说_dou2yu,http://192.168.0.113:12345/douyu/8772060

科幻梦工场解说_hu1ya,http://tx.flv.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus.flv?wsSecret=7e6ad73eddaae1e6a59b48a555fc745e&wsTime=616af5d2&uid=0&seqid=16343133046889310&ctype=tars_mobile&ver=1&t=103

科幻梦工场解说_hu1ya,http://192.168.0.113:12345/huya/kh1905

电影最TOP解说_hu1ya,http://txdirect.flv.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1.flv?wsSecret=8f5b8b8982e9aa7a59f25a9642bff2cd&wsTime=616af5d8&uid=0&seqid=16343133051417180&ctype=tars_mobile&ver=1&t=103

电影最TOP解说_hu1ya,http://192.168.0.113:12345/huya/topfilm

亮哥讲电影解说_hu1ya,http://tx.flv.huya.com/src/94525224-2705821608-11621415315170131968-986759016-10057-A-0-1.flv?wsSecret=c97e03c3b0093f5e3fa1a2ee8be0ae3e&wsTime=616af5c2&uid=0&seqid=16343133053563092&ctype=tars_mobile&ver=1&t=103

亮哥讲电影解说_hu1ya,http://192.168.0.113:12345/huya/16144175

阿良说美剧解说_hu1ya,http://txdirect.flv.huya.com/huyalive/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.flv?wsSecret=6700560059d4558791df2ba04c8f508a&wsTime=616af5d9&uid=0&seqid=16343133056335934&ctype=tars_mobile&ver=1&t=103

阿良说美剧解说_hu1ya,http://192.168.0.113:12345/huya/20488841

非凡武林解说_hu1ya,http://tx.flv.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.flv?wsSecret=dc8f4ae708e026c84a95e56d7dbfa031&wsTime=616af5d9&uid=0&seqid=16343133060837830&ctype=tars_mobile&ver=1&t=103

非凡武林解说_hu1ya,http://192.168.0.113:12345/huya/21674665

恐怖地带解说_hu1ya,http://tx.flv.huya.com/src/1444492216-1444492216-6204046827046567936-4666044768-10057-A-0-1.flv?wsSecret=e8cc269438769dd2b4933af3ed4220b7&wsTime=616af5d9&uid=0&seqid=16343133064692758&ctype=tars_mobile&ver=1&t=103

恐怖地带解说_hu1ya,http://192.168.0.113:12345/huya/16741179

越哥说电影解说_hu1ya,http://tx.flv.huya.com/src/94525224-2700236716-11597428386678439936-2112795098-10057-A-0-1.flv?wsSecret=f45c1f9cf10b610cd5acd08defcf261e&wsTime=616af5da&uid=0&seqid=16343133068163496&ctype=tars_mobile&ver=1&t=103

越哥说电影解说_hu1ya,http://192.168.0.113:12345/huya/yuegemovie

李小哇絮叨叨解说_hu1ya,http://txdirect.flv.huya.com/huyalive/1199515315044-1199515315044-5237452600151900160-2399030753544-10057-A-0-1.flv?wsSecret=6bda21846445d9dade1932300226858c&wsTime=616af5da&uid=0&seqid=16343133071509150&ctype=tars_mobile&ver=1&t=103

李小哇絮叨叨解说_hu1ya,http://192.168.0.113:12345/huya/18441722

吾聊电影解说_hu1ya,http://txdirect.flv.huya.com/huyalive/94525224-2711961022-11647783897516736512-3195245956-10057-A-0-1.flv?wsSecret=01c00e36f1d096ba3aea5c22aa1af6a3&wsTime=616af5c3&uid=0&seqid=16343133073643456&ctype=tars_mobile&ver=1&t=103

吾聊电影解说_hu1ya,http://192.168.0.113:12345/huya/16424416

止戈电影解说_hu1ya,http://txdirect.flv.huya.com/huyalive/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.flv?wsSecret=6b3f7316c6e32165af96fa9b54fa83a0&wsTime=616af5db&uid=0&seqid=16343133076854858&ctype=tars_mobile&ver=1&t=103

止戈电影解说_hu1ya,http://192.168.0.113:12345/huya/19863777

小丑讲电影解说_hu1ya,http://txdirect.flv.huya.com/src/1199511997436-1199511997436-5223203582290952192-2399024118328-10057-A-0-1.flv?wsSecret=44d272a29b253fe3872e644395957405&wsTime=616af5db&uid=0&seqid=16343133079846844&ctype=tars_mobile&ver=1&t=103

小丑讲电影解说_hu1ya,http://192.168.0.113:12345/huya/16857432

青年电影馆解说_hu1ya,http://tx.flv.huya.com/src/1199532722561-1199532722561-5312217316371464192-2399065568578-10057-A-0-1.flv?wsSecret=639f68fa226e2217598ceb26c92252bb&wsTime=616af5db&uid=0&seqid=16343133082958784&ctype=tars_mobile&ver=1&t=103

青年电影馆解说_hu1ya,http://192.168.0.113:12345/huya/qndyg

鱼丸说电影解说_hu1ya,http://txdirect.flv.huya.com/huyalive/1444281068-1444281068-6203139953291952128-4657213132-10057-A-0-1.flv?wsSecret=313553b113344e52e6510b3d2eac6d35&wsTime=616af5c8&uid=0&seqid=16343133084943232&ctype=tars_mobile&ver=1&t=103

鱼丸说电影解说_hu1ya,http://192.168.0.113:12345/huya/16615910

熊妹撩电影解说_hu1ya,http://txdirect.flv.huya.com/huyalive/94525224-2703053314-11609525582974418944-239402834-10057-A-0-1.flv?wsSecret=9d3f0dce8177d9943cd880c8f7e1d5a3&wsTime=616af5dc&uid=0&seqid=16343133090082094&ctype=tars_mobile&ver=1&t=103

熊妹撩电影解说_hu1ya,http://192.168.0.113:12345/huya/xiongmei666

鲁班爱看剧解说_hu1ya,http://tx.flv.huya.com/src/1445186641-1445186641-6207029359711092736-4696433912-10057-A-0-1.flv?wsSecret=54fd9bf2565b9e37cb209703b069586f&wsTime=616af5dc&uid=0&seqid=16343133093139946&ctype=tars_mobile&ver=1&t=103

鲁班爱看剧解说_hu1ya,http://192.168.0.113:12345/huya/17139168

低调新说解说_hu1ya,http://txdirect.flv.huya.com/huyalive/1199527050394-1199527050394-5287855544609013760-2399054224244-10057-A-0-1.flv?wsSecret=e51b5d7913f5bed2b7d2557bab5a2c0c&wsTime=616af5dd&uid=0&seqid=16343133096321434&ctype=tars_mobile&ver=1&t=103

低调新说解说_hu1ya,http://192.168.0.113:12345/huya/20578977

斌哥动漫解说_hu1ya,http://txdirect.flv.huya.com/src/1199516152253-1199516152253-5241048385426817024-2399032427962-10057-A-0-1.flv?wsSecret=977e0a93408cc9e1dc03c680aabf9d61&wsTime=616af5dd&uid=0&seqid=16343133100765062&ctype=tars_mobile&ver=1&t=103

斌哥动漫解说_hu1ya,http://192.168.0.113:12345/huya/18632116

麦子动漫解说_hu1ya,http://txdirect.flv.huya.com/huyalive/94525224-2706361404-11623733721336643584-2671908056-10057-A-0-1.flv?wsSecret=879950d3e666d1c3e4932fd94ecfb142&wsTime=616af5dd&uid=0&seqid=16343133104133492&ctype=tars_mobile&ver=1&t=103

麦子动漫解说_hu1ya,http://192.168.0.113:12345/huya/16162176

音乐小石榴_hu1ya,http://txdirect.flv.huya.com/huyalive/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.flv?wsSecret=b92079fc09605d075adba17413898e8f&wsTime=616af5de&uid=0&seqid=16343133106656812&ctype=tars_mobile&ver=1&t=103

音乐小石榴_hu1ya,http://192.168.0.113:12345/huya/17091681

今晚80后脱口秀_hu1ya,http://txdirect.flv.huya.com/huyalive/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.flv?wsSecret=b2ccde9a17dd5e8d18fe97abecaa1d07&wsTime=616af5de&uid=0&seqid=16343133109843466&ctype=tars_mobile&ver=1&t=103

今晚80后脱口秀_hu1ya,http://192.168.0.113:12345/huya/11352961

野食小哥_hu1ya,http://tx.flv.huya.com/src/94525224-2656999522-11411726052477632512-3724460598-10057-A-0-1.flv?wsSecret=47819c1a35f368c2e7cbeb55b9855085&wsTime=616af5de&uid=0&seqid=16343133112436526&ctype=tars_mobile&ver=1&t=103

野食小哥_hu1ya,http://192.168.0.113:12345/huya/yesman

山药视频_dou2yu,http://dyscdnali1.douyucdn.cn/live/4262598r4xY7RG93.flv?uuid=

山药视频_dou2yu,http://192.168.0.113:12345/douyu/4262598

音乐_dou2yu,http://dyscdnali1.douyucdn.cn/live/8324627ryQEiJjh1.flv?uuid=

音乐_dou2yu,http://192.168.0.113:12345/douyu/8324627

孤独的美食家1_dou2yu,http://dyscdnali1.douyucdn.cn/live/260322r74VzjLIsx.flv?uuid=

孤独的美食家1_dou2yu,http://192.168.0.113:12345/douyu/260322

孤独的美食家2_dou2yu,http://dyscdnali1.douyucdn.cn/live/104984rsZLIwhPsj.flv?uuid=

孤独的美食家2_dou2yu,http://192.168.0.113:12345/douyu/104984

孤独的美食家3_dou2yu,http://dyscdnali1.douyucdn.cn/live/953193rnRvJEA9aV.flv?uuid=

孤独的美食家3_dou2yu,http://192.168.0.113:12345/douyu/953193

女团3_dou2yu,http://dyscdnali1.douyucdn.cn/live/231464rRDHo2gBeN.flv?uuid=

女团3_dou2yu,http://192.168.0.113:12345/douyu/231464

女团7_dou2yu,http://dyscdnali1.douyucdn.cn/live/329667rvckYJuRCw.flv?uuid=

女团7_dou2yu,http://192.168.0.113:12345/douyu/329667

女团8_dou2yu,http://dyscdnali1.douyucdn.cn/live/211561r3hfLMk31z.flv?uuid=

女团8_dou2yu,http://192.168.0.113:12345/douyu/211561

女团9_dou2yu,http://dyscdnali1.douyucdn.cn/live/222286rSIO55qb0k.flv?uuid=

女团9_dou2yu,http://192.168.0.113:12345/douyu/222286

女团11_dou2yu,http://dyscdnali1.douyucdn.cn/live/1285757ruJpmM0vu.flv?uuid=

女团11_dou2yu,http://192.168.0.113:12345/douyu/1285757

综合,#genre#

dou2yu1,http://dyscdnali1.douyucdn.cn/live/431460ram1kDKhoD.flv?uuid=

dou2yu1,http://192.168.0.113:12345/douyu/431460

dou2yu12,http://dyscdnali1.douyucdn.cn/live/434971r3ZA8dMt4g.flv?uuid=

dou2yu12,http://192.168.0.113:12345/douyu/434971

dou2yu23,http://dyscdnali1.douyucdn.cn/live/6537888rdhylO8cW.flv?uuid=

dou2yu23,http://192.168.0.113:12345/douyu/6537888

dou2yu2,http://dyscdnali1.douyucdn.cn/live/323876rVG9fNP17E.flv?uuid=

dou2yu2,http://192.168.0.113:12345/douyu/323876

dou2yu3,http://dyscdnali1.douyucdn.cn/live/263824rRfZVWVD72.flv?uuid=

dou2yu3,http://192.168.0.113:12345/douyu/263824

dou2yu4,http://dyscdnali1.douyucdn.cn/live/4332rWCw38qxvXHu.flv?uuid=

dou2yu4,http://192.168.0.113:12345/douyu/4332

dou2yu34,http://dyscdnali1.douyucdn.cn/live/3980787rVI3fG6Tv.flv?uuid=

dou2yu34,http://192.168.0.113:12345/douyu/3980787

dou2yu13,http://dyscdnali1.douyucdn.cn/live/6566658rg0hMLHKY.flv?uuid=

dou2yu13,http://192.168.0.113:12345/douyu/6566658

dou2yu45,http://dyscdnali1.douyucdn.cn/live/5870248rP1KbuwXC.flv?uuid=

dou2yu45,http://192.168.0.113:12345/douyu/5870248

dou2yu14,http://dyscdnali1.douyucdn.cn/live/52787rJ9rlhA9vZq.flv?uuid=

dou2yu14,http://192.168.0.113:12345/douyu/52787

dou2yu56,http://dyscdnali1.douyucdn.cn/live/4282654rZ6bgd7oa.flv?uuid=

dou2yu56,http://192.168.0.113:12345/douyu/4282654

dou2yu24,http://dyscdnali1.douyucdn.cn/live/1174353rXZHkRWIV.flv?uuid=

dou2yu24,http://192.168.0.113:12345/douyu/1174353

dou2yu35,http://dyscdnali1.douyucdn.cn/live/9445557rQCE4sQzG.flv?uuid=

dou2yu35,http://192.168.0.113:12345/douyu/9445557

dou2yu5,http://dyscdnali1.douyucdn.cn/live/7701735rRSs5jXX7.flv?uuid=

dou2yu5,http://192.168.0.113:12345/douyu/7701735

dou2yu46,http://dyscdnali1.douyucdn.cn/live/8168353ra7a5M2Ps.flv?uuid=

dou2yu46,http://192.168.0.113:12345/douyu/8168353

dou2yu15,http://dyscdnali1.douyucdn.cn/live/7254536rDgOEuNXp.flv?uuid=

dou2yu15,http://192.168.0.113:12345/douyu/7254536

dou2yu6,http://dyscdnali1.douyucdn.cn/live/9837291rGgSr0Sm3.flv?uuid=

dou2yu6,http://192.168.0.113:12345/douyu/9837291

dou2yu57,http://dyscdnali1.douyucdn.cn/live/8371123rN7NSCvby.flv?uuid=

dou2yu57,http://192.168.0.113:12345/douyu/8371123

dou2yu7,http://dyscdnali1.douyucdn.cn/live/747764rfA3HOpaVl.flv?uuid=

dou2yu7,http://192.168.0.113:12345/douyu/747764

dou2yu25,http://dyscdnali1.douyucdn.cn/live/5581257rbwK22ttc.flv?uuid=

dou2yu25,http://192.168.0.113:12345/douyu/5581257

dou2yu36,http://dyscdnali1.douyucdn.cn/live/4400816rng29JHsb.flv?uuid=

dou2yu36,http://192.168.0.113:12345/douyu/4400816

dou2yu47,http://dyscdnali1.douyucdn.cn/live/6610883rKKXkuNdb.flv?uuid=

dou2yu47,http://192.168.0.113:12345/douyu/6610883

dou2yu16,http://dyscdnali1.douyucdn.cn/live/5427842rm1YTPJw6.flv?uuid=

dou2yu16,http://192.168.0.113:12345/douyu/5427842

dou2yu58,http://dyscdnali1.douyucdn.cn/live/9984624rTeZruTFo.flv?uuid=

dou2yu58,http://192.168.0.113:12345/douyu/9984624

dou2yu8,http://dyscdnali1.douyucdn.cn/live/9461990r5geir007.flv?uuid=

dou2yu8,http://192.168.0.113:12345/douyu/9461990

dou2yu26,http://dyscdnali1.douyucdn.cn/live/4246519rjOHVFAbt.flv?uuid=

dou2yu26,http://192.168.0.113:12345/douyu/4246519

dou2yu9,http://dyscdnali1.douyucdn.cn/live/1504768ryWgZCvKy.flv?uuid=

dou2yu9,http://192.168.0.113:12345/douyu/1504768

dou2yu37,http://dyscdnali1.douyucdn.cn/live/3700024rKtPyfkB7.flv?uuid=

dou2yu37,http://192.168.0.113:12345/douyu/3700024

dou2yu48,http://dyscdnali1.douyucdn.cn/live/3627728r87l7bnzk.flv?uuid=

dou2yu48,http://192.168.0.113:12345/douyu/3627728

dou2yu17,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=

dou2yu17,http://192.168.0.113:12345/douyu/2935323

dou2yu59,http://dyscdnali1.douyucdn.cn/live/9826611rWmyyVwei.flv?uuid=

dou2yu59,http://192.168.0.113:12345/douyu/9826611

dou2yu27,http://dyscdnali1.douyucdn.cn/live/5423rn1W4qbyn0q3.flv?uuid=

dou2yu27,http://192.168.0.113:12345/douyu/5423

dou2yu10,http://dyscdnali1.douyucdn.cn/live/9650887rTFggFe3c.flv?uuid=

dou2yu10,http://192.168.0.113:12345/douyu/9650887

